DistanceType	StimClass	Comparison	reliabilityMeasure	nVoxels	ID	Distance
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top1000	ss026	0.30509872109872
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top1000	ss026	0.156765924765924
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top1000	ss026	0.311938043938043
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top1000	ss026	0.456559284559284
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top1000	ss026	0.188661800661799
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top1000	ss026	0.160864312864312
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top1000	ss026	0.362410142410141
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top1000	ss026	0.369834345834345
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top1000	ss026	0.358151314151314
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top1000	ss026	0.204180384180383
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top1000	ss026	0.475678615678615
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top1000	ss026	0.804380316380316
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top1000	ss026	0.323341895341894
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top1000	ss026	0.260245808245807
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss001	0.246861717833876
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss001	0.39133206338113
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss001	0.148967518490804
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss001	0.105921983283518
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss001	0.194391785086687
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss001	0.149241077062572
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss001	0.275908693617391
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss001	0.128862287497966
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss001	0.248365869882539
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top2500	ss001	0.307988814462211
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top2500	ss001	0.127259455881514
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top2500	ss001	0.502996742239479
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top2500	ss001	1.02395156914425
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top2500	ss001	0.92057118703539
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top2500	ss001	1.01904183882269
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top2500	ss001	0.616752371320379
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss002	0.443105247216838
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss002	0.47344975459996
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss002	0.279091716974674
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss002	0.440478924876627
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss002	0.514929556436729
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss002	0.335637802694048
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss002	0.614273446635751
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss002	0.463450423720067
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss002	0.207411224993795
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top2500	ss002	0.31829862398378
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top2500	ss002	0.614922071891531
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top2500	ss002	0.347093185006909
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top2500	ss002	0.545518722546996
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top2500	ss002	0.313878818604611
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top2500	ss002	0.353055762856922
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top2500	ss002	0.443910558321689
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss003	0.401941106486578
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss003	0.140890214670435
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss003	0.151803987936639
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss003	0.165185216573636
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss003	0.177891475246635
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss003	0.121492197358751
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss003	0.184565108314417
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss003	0.198816765250682
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss003	0.243527360820377
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top2500	ss003	0.311007354465177
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top2500	ss003	0.260595976927357
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top2500	ss003	0.308422787523645
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top2500	ss003	0.130481953677112
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top2500	ss003	0.185274897099983
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top2500	ss003	0.175417368226779
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top2500	ss003	0.129570904315343
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss004	0.565630463108874
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss004	0.43966100474576
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss004	0.513941541942646
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss004	0.305433941477431
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss004	0.453543829623012
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss004	0.402518951315032
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss004	0.368539694422351
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss004	0.509903338160534
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss004	0.362998213343715
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top2500	ss004	0.55006550369048
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top2500	ss004	0.336718286706925
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top2500	ss004	0.662810332481653
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top2500	ss004	0.480426242372199
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top2500	ss004	0.366986898781904
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top2500	ss004	0.190023540163767
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top2500	ss004	0.268834721285556
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss005	0.396264630186341
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss005	0.345095261103241
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss005	0.312781655933064
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss005	0.332263339946134
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss005	0.256294959663193
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss005	0.591438124198099
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss005	0.197803131040501
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss005	0.451853717864594
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss005	0.412874712587954
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top2500	ss005	0.369862524714004
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top2500	ss005	0.381849354663896
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top2500	ss005	0.28894225167076
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top2500	ss005	0.153489233646278
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top2500	ss005	0.109483440237352
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top2500	ss005	0.165274422091909
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top2500	ss005	0.170040388934463
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss006	0.254885490509678
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss006	0.203440850214535
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss006	0.211169975803196
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss006	0.236417306306769
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss006	0.338483025037284
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss006	0.353798458143753
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss006	0.422928880980621
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss006	0.418408515201363
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss006	0.3421506272881
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top2500	ss006	0.543312975506076
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top2500	ss006	0.23281300032208
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top2500	ss006	0.316495817423331
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top2500	ss006	0.459860435561669
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top2500	ss006	0.319387605150016
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top2500	ss006	0.504391835966693
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top2500	ss006	0.367314738066358
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss007	0.0532432927429256
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss007	0.0612539387606295
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss007	0.0622204162272664
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss007	0.0647360927897731
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss007	0.0814529955604802
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss007	0.102184529885525
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss007	0.0755223066115689
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss007	0.0922105407056868
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss007	0.117188826174212
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top2500	ss007	0.249410479073677
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top2500	ss007	0.166065343946455
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top2500	ss007	0.155227477508397
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top2500	ss007	0.091209268993482
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top2500	ss007	0.112187904286065
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top2500	ss007	0.0541115514418482
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top2500	ss007	0.0874555662488899
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss008	0.257489010926241
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss008	0.141917020082723
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss008	0.17768949505432
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss008	0.214006263233002
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss008	0.101158092345295
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss008	0.328103132432501
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss008	0.0997474151275857
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss008	0.110855788104926
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss008	0.141583200381311
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top2500	ss008	0.377852233512357
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top2500	ss008	0.128985354141656
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top2500	ss008	0.103799790815966
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top2500	ss008	0.0827791858526705
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top2500	ss008	0.110020951235352
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top2500	ss008	0.0597232930117264
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top2500	ss008	0.0893951743672283
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss009	0.13935193960831
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss009	0.147317015570722
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss009	0.154675349932055
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss009	0.126162797018047
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss009	0.158274735339958
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss009	0.157106992689118
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss009	0.114638472870155
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss009	0.108329589172733
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss009	0.138550292632047
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top2500	ss009	0.271016535138646
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top2500	ss009	0.129897339695574
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top2500	ss009	0.225405977056956
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top2500	ss009	0.145502888688463
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top2500	ss009	0.128121175827388
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top2500	ss009	0.158859446857512
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top2500	ss009	0.215590505406482
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss010	0.396321573555451
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss010	0.580793915135026
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss010	0.74458212719714
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss010	0.512113816082211
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss010	0.736054683144749
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss010	0.706610010017601
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss010	0.644981747229079
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss010	0.557306234960997
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss010	0.333718957459033
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top2500	ss010	0.366964641370343
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top2500	ss010	0.446917346386775
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top2500	ss010	0.377915611186499
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top2500	ss010	0.596824801795968
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top2500	ss010	0.491785954141753
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top2500	ss010	0.489522739187639
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top2500	ss010	0.535994166271067
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss011	0.162921032403364
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss011	0.250829676484749
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss011	0.154181887581102
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss011	0.190892301134768
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss011	0.29817012949922
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss011	0.192280769324921
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss011	0.177017963426873
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss011	0.167924275955882
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss011	0.260080433036868
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top2500	ss011	0.22091325006612
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top2500	ss011	0.206469918731187
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top2500	ss011	0.422281330925013
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top2500	ss011	0.302944399959104
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top2500	ss011	0.195992862590859
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top2500	ss011	0.285433328997333
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top2500	ss011	0.198806478657036
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss012	0.429704962960793
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss012	0.439922239987557
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss012	0.421226512708241
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss012	0.393350214872033
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss012	0.838132674517228
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss012	0.461269764939162
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss012	0.30151149912184
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss012	0.47218887964622
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss012	0.878871589707454
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top2500	ss012	0.365207530049204
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top2500	ss012	0.740640264422442
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top2500	ss012	0.636050205320033
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top2500	ss012	0.276449225159877
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top2500	ss012	0.205343821655012
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top2500	ss012	0.557436888677902
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top2500	ss012	0.429950725304116
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss013	0.472787422845988
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss013	0.362447789191646
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss013	0.159882373869179
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss013	0.413603494784559
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss013	0.385771932955509
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss013	0.407693157070904
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss013	0.566497370127579
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss013	0.460913270034123
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss013	0.543432474021196
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top2500	ss013	0.462009512641522
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top2500	ss013	0.344491331150613
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top2500	ss013	0.444637808358049
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top2500	ss013	0.218724084147852
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top2500	ss013	0.393678606348577
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top2500	ss013	0.3328956290713
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top2500	ss013	0.271631525061044
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss014	0.2248849995656
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss014	0.215459408553505
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss014	0.174757428025188
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss014	0.197139514422322
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss014	0.204654702824752
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss014	0.209968444986951
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss014	0.401086997421919
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss014	0.368856267145002
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss014	0.177016164770587
conVals_spearman	PEN	BASE_VS_AJCHANGE	correlation	top2500	ss014	0.212202771616443
conVals_spearman	PEN	BASE_VS_PREPCHANGE	correlation	top2500	ss014	0.241564821754371
conVals_spearman	PEN	BASE_VS_MEANINGPRES	correlation	top2500	ss014	0.383864017130243
conVals_spearman	GLASS	BASE_VS_NCHANGE	correlation	top2500	ss014	0.385220648643304
conVals_spearman	GLASS	BASE_VS_AJCHANGE	correlation	top2500	ss014	0.264871111819377
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	correlation	top2500	ss014	0.529021764259482
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	correlation	top2500	ss014	0.380049533319925
conVals_spearman	MAN	BASE_VS_NCHANGE	correlation	top2500	ss015	0.309689140622263
conVals_spearman	MAN	BASE_VS_AJCHANGE	correlation	top2500	ss015	0.451302139408342
conVals_spearman	MAN	BASE_VS_PREPCHANGE	correlation	top2500	ss015	0.357239367494299
conVals_spearman	MAN	BASE_VS_MEANINGPRES	correlation	top2500	ss015	0.56675831967333
conVals_spearman	CAT	BASE_VS_NCHANGE	correlation	top2500	ss015	0.445054539816726
conVals_spearman	CAT	BASE_VS_AJCHANGE	correlation	top2500	ss015	0.431063784810205
conVals_spearman	CAT	BASE_VS_PREPCHANGE	correlation	top2500	ss015	0.839247068807531
conVals_spearman	CAT	BASE_VS_MEANINGPRES	correlation	top2500	ss015	0.372085267597643
conVals_spearman	PEN	BASE_VS_NCHANGE	correlation	top2500	ss015	0.186256584041054
